,Unnamed: 0.1,Unnamed: 0,service_date,route_id,direction,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,earliness,delta
133566,141004,5438147,2020-09-23,39,Inbound,48795507.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 16:03:00,1900-01-01 15:56:40,480.0,363.0,,380.0
134520,142001,5439144,2020-09-23,39,Outbound,48795681.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 14:08:00,1900-01-01 14:07:15,720.0,538.0,,45.0
134566,142054,5439197,2020-09-23,39,Outbound,48787592.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 14:58:00,1900-01-01 14:55:22,660.0,20.0,,158.0
135520,143047,5534381,2020-09-24,39,Inbound,48809417.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 10:59:00,1900-01-01 10:55:55,720.0,1121.0,,185.0
135566,143093,5534427,2020-09-24,39,Inbound,48809407.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 11:55:00,1900-01-01 11:52:22,720.0,451.0,,158.0
136520,144079,5535413,2020-09-24,39,Outbound,48809338.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 09:02:00,1900-01-01 08:57:56,420.0,365.0,,244.0
136566,144127,5535461,2020-09-24,39,Outbound,48809416.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 10:01:00,1900-01-01 09:57:28,720.0,849.0,,212.0
137520,145138,5630611,2020-09-25,39,Inbound,48823184.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 07:28:00,1900-01-01 07:27:42,420.0,569.0,,18.0
137566,145184,5630657,2020-09-25,39,Inbound,48823037.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 08:05:00,1900-01-01 07:52:52,420.0,302.0,,728.0
138520,146147,5631620,2020-09-25,39,Inbound,48823235.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-02 00:23:00,1900-01-02 00:21:20,660.0,553.0,,100.0
138566,146195,5631668,2020-09-25,39,Outbound,48823028.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 05:54:00,1900-01-01 05:57:44,600.0,480.0,,224.0
139520,147167,5632640,2020-09-25,39,Outbound,48823226.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 23:22:00,1900-01-01 23:17:54,720.0,604.0,,246.0
139566,147213,5632686,2020-09-25,39,Outbound,48823189.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-02 00:17:00,1900-01-02 00:13:49,600.0,429.0,,191.0
140520,148187,5711751,2020-09-26,39,Inbound,48832992.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 22:15:00,1900-01-01 22:06:35,840.0,503.0,,505.0
140566,148235,5711799,2020-09-26,39,Inbound,48833086.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 23:21:00,1900-01-01 23:21:43,840.0,814.0,,43.0
141520,149208,5766429,2020-09-27,39,Inbound,48839314.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 06:49:00,1900-01-01 06:47:50,900.0,1019.0,,70.0
141566,149254,5766475,2020-09-27,39,Inbound,48839286.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 08:00:00,1900-01-01 08:00:15,900.0,932.0,,15.0
142520,150222,5767443,2020-09-27,39,Outbound,48839322.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 12:19:00,1900-01-01 12:20:38,720.0,762.0,,98.0
142566,150270,5767491,2020-09-27,39,Outbound,48839426.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 13:24:00,1900-01-01 13:19:06,720.0,166.0,,294.0
143520,151239,5840855,2020-09-28,39,Inbound,48852028.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 13:08:00,1900-01-01 13:09:02,720.0,690.0,,62.0
143566,151285,5840901,2020-09-28,39,Inbound,48852061.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 14:01:00,1900-01-01 13:56:34,720.0,806.0,,266.0
144520,152260,5841876,2020-09-28,39,Outbound,48852025.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 11:04:00,1900-01-01 11:00:30,720.0,645.0,,210.0
144566,152307,5841923,2020-09-28,39,Outbound,48851992.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 12:05:00,1900-01-01 12:07:13,720.0,891.0,,133.0
145520,153279,5937331,2020-09-29,39,Inbound,48865706.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 08:12:00,1900-01-01 08:01:18,420.0,11.0,,642.0
145566,153327,5937379,2020-09-29,39,Inbound,48865772.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 08:44:00,1900-01-01 08:34:20,420.0,372.0,,580.0
146520,154352,5938404,2020-09-29,39,Outbound,48865676.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 07:14:00,1900-01-01 07:13:31,480.0,661.0,,29.0
146566,154398,5938450,2020-09-29,39,Outbound,48865792.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 07:49:00,1900-01-01 07:46:53,360.0,308.0,,127.0
147520,155427,6033560,2020-09-30,39,Inbound,48879556.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 05:44:00,1900-01-01 05:44:56,600.0,664.0,,56.0
147566,155473,6033606,2020-09-30,39,Inbound,48879423.0,175,copst,9.0,Midpoint,Headway,1900-01-01 06:30:00,1900-01-01 06:23:21,780.0,566.0,,399.0
148520,156477,6034610,2020-09-30,39,Inbound,48879640.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 22:50:00,1900-01-01 22:53:16,720.0,1213.0,,196.0
148566,156523,6034656,2020-09-30,39,Inbound,48879603.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 23:39:00,1900-01-01 23:39:38,660.0,700.0,,38.0
149153,157142,6035275,2020-09-30,39,Outbound,48879488.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 15:23:00,1900-01-01 15:18:05,780.0,479.0,,295.0
520,520,40934,2020-10-01,39,Inbound,48893257.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 16:04:00,1900-01-01 16:04:28,600.0,671.0,,28.0
566,566,40980,2020-10-01,39,Inbound,48893438.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 16:51:00,1900-01-01 16:52:52,480.0,600.0,,112.0
1520,1520,41934,2020-10-01,39,Outbound,48893285.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 18:12:00,1900-01-01 18:02:56,480.0,87.0,,544.0
1566,1566,41980,2020-10-01,39,Outbound,48893233.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 18:56:00,1900-01-01 18:53:12,540.0,411.0,,168.0
2520,2520,114235,2020-10-02,39,Inbound,48907108.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 19:04:00,1900-01-01 19:05:00,600.0,655.0,,60.0
2566,2566,114281,2020-10-02,39,Inbound,48907116.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 19:58:00,1900-01-01 19:56:42,600.0,254.0,,78.0
3520,3520,118045,2020-10-02,439,Inbound,48904923.0,6613,baspt,1.0,Startpoint,Schedule,1900-01-01 14:31:00,1900-01-01 14:21:53,,,,547.0
3566,3566,174712,2020-10-03,39,Inbound,48916775.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 05:37:00,1900-01-01 05:30:53,900.0,901.0,,367.0
4520,4520,175666,2020-10-03,39,Outbound,48916841.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 12:41:00,1900-01-01 12:41:18,780.0,960.0,,18.0
4566,4566,175712,2020-10-03,39,Outbound,48916737.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 13:47:00,1900-01-01 13:42:26,600.0,450.0,,274.0
5520,5520,217163,2020-10-04,39,Inbound,48923195.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 21:37:00,1900-01-01 21:33:02,960.0,907.0,,238.0
5566,5566,217209,2020-10-04,39,Inbound,48923233.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 23:16:00,1900-01-01 23:17:14,900.0,924.0,,74.0
6520,6520,273688,2020-10-05,39,Inbound,48935937.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 11:59:00,1900-01-01 11:58:16,720.0,901.0,,44.0
6566,6566,273734,2020-10-05,39,Inbound,48935856.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 12:57:00,1900-01-01 12:52:25,720.0,637.0,,275.0
7520,7520,274688,2020-10-05,39,Outbound,48935803.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 13:06:00,1900-01-01 13:06:57,720.0,733.0,,57.0
7566,7566,274734,2020-10-05,39,Outbound,48935952.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 14:20:00,1900-01-01 14:20:40,720.0,723.0,,40.0
8520,8520,348305,2020-10-06,39,Inbound,48949660.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 13:23:00,1900-01-01 13:24:40,720.0,962.0,,100.0
8566,8566,348351,2020-10-06,39,Inbound,48949546.0,175,copst,9.0,Midpoint,Headway,1900-01-01 14:21:00,1900-01-01 14:16:55,720.0,591.0,,245.0
9520,9520,349305,2020-10-06,39,Outbound,48949720.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 12:40:00,1900-01-01 12:36:58,720.0,637.0,,182.0
9566,9566,349351,2020-10-06,39,Outbound,48949572.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 13:42:00,1900-01-01 13:31:25,720.0,992.0,,635.0
10520,10520,420908,2020-10-07,39,Inbound,48963317.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 10:53:00,1900-01-01 10:46:42,720.0,616.0,,378.0
10566,10566,420954,2020-10-07,39,Inbound,48963433.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 11:57:00,1900-01-01 11:50:46,720.0,436.0,,374.0
11520,11520,421908,2020-10-07,39,Outbound,48963415.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 17:37:00,1900-01-01 17:35:21,480.0,561.0,,99.0
11566,11566,421954,2020-10-07,39,Outbound,48963506.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 18:23:00,1900-01-01 18:25:39,480.0,1001.0,,159.0
12520,12520,492456,2020-10-08,39,Inbound,48977257.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 19:09:00,1900-01-01 19:09:50,600.0,470.0,,50.0
12566,12566,492502,2020-10-08,39,Inbound,48977104.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 19:56:00,1900-01-01 19:55:19,540.0,750.0,,41.0
13520,13520,493456,2020-10-08,39,Outbound,48977078.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 20:30:00,1900-01-01 20:31:10,660.0,878.0,,70.0
13566,13566,493502,2020-10-08,39,Outbound,48977268.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 21:38:00,1900-01-01 21:39:18,720.0,715.0,,78.0
14520,14520,567613,2020-10-09,39,Inbound,48990952.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 18:26:00,1900-01-01 18:25:00,480.0,159.0,,60.0
14566,14566,567659,2020-10-09,39,Inbound,48991067.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 19:09:00,1900-01-01 19:08:37,600.0,351.0,,23.0
15520,15520,568613,2020-10-09,39,Outbound,48991078.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 21:38:00,1900-01-01 21:39:19,720.0,541.0,,79.0
15566,15566,568659,2020-10-09,39,Outbound,48991102.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 22:48:00,1900-01-01 22:42:19,540.0,93.0,,341.0
16520,16520,630266,2020-10-10,39,Inbound,49000863.0,175,copst,9.0,Midpoint,Headway,1900-01-02 00:22:00,1900-01-02 00:19:47,900.0,740.0,,133.0
16566,16566,630312,2020-10-10,39,Outbound,49000866.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 06:36:00,1900-01-01 06:38:33,900.0,844.0,,153.0
17520,17520,672871,2020-10-11,39,Inbound,49007272.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 12:06:00,1900-01-01 12:02:00,720.0,905.0,,240.0
17566,17566,672917,2020-10-11,39,Inbound,49007192.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 13:10:00,1900-01-01 13:06:37,780.0,588.0,,203.0
18520,18520,673871,2020-10-11,39,Outbound,49007235.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 20:15:00,1900-01-01 20:15:16,900.0,1207.0,,16.0
18566,18566,673917,2020-10-11,39,Outbound,49007232.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 21:37:00,1900-01-01 21:28:25,900.0,147.0,,515.0
19520,19520,729360,2020-10-12,39,Inbound,49019762.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 20:45:00,1900-01-01 20:39:56,540.0,560.0,,304.0
19566,19566,729406,2020-10-12,39,Inbound,49019853.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 21:51:00,1900-01-01 21:47:35,720.0,520.0,,205.0
20520,20520,730360,2020-10-12,39,Outbound,49019848.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 23:15:00,1900-01-01 23:11:50,720.0,579.0,,190.0
20566,20566,730406,2020-10-12,39,Outbound,49019873.0,10642,fhill,9.0,Endpoint,Headway,1900-01-02 00:12:00,1900-01-02 00:09:17,600.0,774.0,,163.0
21520,21520,803512,2020-10-13,39,Inbound,49033604.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 23:35:00,1900-01-01 23:34:09,660.0,497.0,,51.0
21566,21566,803558,2020-10-13,39,Inbound,49033658.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-02 00:33:00,1900-01-02 00:28:04,600.0,647.0,,296.0
22520,22520,804512,2020-10-13,39,Outbound,49033652.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-02 00:29:00,1900-01-02 00:28:31,720.0,558.0,,29.0
22566,22566,807578,2020-10-13,439,Inbound,49031435.0,6613,baspt,1.0,Startpoint,Schedule,1900-01-01 14:31:00,1900-01-01 14:27:08,,,,232.0
23520,23520,879249,2020-10-14,39,Inbound,49047380.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 22:29:00,1900-01-01 22:29:38,720.0,769.0,,38.0
23566,23566,879295,2020-10-14,39,Inbound,49047405.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 23:34:00,1900-01-01 23:32:08,660.0,452.0,,112.0
24520,24520,880249,2020-10-14,39,Outbound,49047344.0,1363,brghm,5.0,Midpoint,Headway,1900-01-02 00:08:00,1900-01-02 00:05:06,600.0,269.0,,174.0
24566,24566,880295,2020-10-14,39,Outbound,49047346.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-02 01:13:00,1900-01-02 01:18:50,720.0,1297.0,,350.0
25520,25520,954189,2020-10-15,39,Inbound,49061125.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 23:37:00,1900-01-01 23:36:44,660.0,652.0,,16.0
25566,25566,954235,2020-10-15,39,Inbound,49061179.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-02 00:24:00,1900-01-02 00:28:13,600.0,851.0,,253.0
26520,26520,1024423,2020-10-16,39,Inbound,49074742.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 07:03:00,1900-01-01 07:01:04,480.0,386.0,,116.0
26566,26566,1024469,2020-10-16,39,Inbound,49074688.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 07:51:00,1900-01-01 07:48:29,420.0,397.0,,151.0
27520,27520,1025423,2020-10-16,39,Outbound,49074695.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 13:44:00,1900-01-01 13:42:07,720.0,952.0,,113.0
27566,27566,1025469,2020-10-16,39,Outbound,49065970.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 14:48:00,1900-01-01 14:53:14,240.0,531.0,,314.0
28520,28520,1078874,2020-10-17,39,Inbound,49084685.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 20:55:00,1900-01-01 20:57:02,840.0,986.0,,122.0
28566,28566,1078920,2020-10-17,39,Inbound,49084687.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 22:08:00,1900-01-01 22:09:06,840.0,994.0,,66.0
29520,29520,1114887,2020-10-18,39,Inbound,49090930.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 11:30:00,1900-01-01 11:30:57,720.0,719.0,,57.0
29566,29566,1114933,2020-10-18,39,Inbound,49090914.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 12:35:00,1900-01-01 12:32:27,1440.0,1435.0,,153.0
30520,30520,1115887,2020-10-18,39,Outbound,49090992.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 22:59:00,1900-01-01 22:59:18,900.0,803.0,,18.0
30566,30566,1115933,2020-10-18,39,Outbound,49090987.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-02 00:14:00,1900-01-02 00:15:19,900.0,960.0,,79.0
31520,31520,1170286,2020-10-19,39,Inbound,49103741.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 21:38:00,1900-01-01 21:33:50,720.0,586.0,,250.0
31566,31566,1170332,2020-10-19,39,Inbound,49103763.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 22:42:00,1900-01-01 22:45:18,780.0,833.0,,198.0
32520,32520,1171286,2020-10-19,39,Outbound,49103767.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 22:46:00,1900-01-01 22:46:51,720.0,821.0,,51.0
32566,32566,1171332,2020-10-19,39,Outbound,49103769.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 23:56:00,1900-01-01 23:57:31,600.0,717.0,,91.0
33520,33520,1242325,2020-10-20,39,Inbound,49117402.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 20:13:00,1900-01-01 20:11:57,720.0,1005.0,,63.0
33566,33566,1242371,2020-10-20,39,Inbound,49117511.0,11131,shunt,3.0,Midpoint,Headway,1900-01-01 21:12:00,1900-01-01 21:09:17,780.0,538.0,,163.0
34520,34520,1243325,2020-10-20,39,Outbound,49117349.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 20:27:00,1900-01-01 20:29:20,720.0,726.0,,140.0
34566,34566,1243371,2020-10-20,39,Outbound,49117534.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 21:37:00,1900-01-01 21:34:09,720.0,1132.0,,171.0
35520,35520,1316044,2020-10-21,39,Inbound,49131243.0,175,copst,9.0,Midpoint,Headway,1900-01-01 18:08:00,1900-01-01 17:58:48,540.0,912.0,,552.0
35566,35566,1316090,2020-10-21,39,Inbound,49131165.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 18:40:00,1900-01-01 18:35:04,480.0,319.0,,296.0
36520,36520,1317044,2020-10-21,39,Outbound,49131199.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 18:28:00,1900-01-01 18:04:34,480.0,431.0,,1406.0
36566,36566,1317090,2020-10-21,39,Outbound,49131139.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 19:06:00,1900-01-01 19:04:41,600.0,465.0,,79.0
37520,37520,1388631,2020-10-22,39,Inbound,49144970.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 17:56:00,1900-01-01 17:45:43,480.0,538.0,,617.0
37566,37566,1388677,2020-10-22,39,Inbound,49144877.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 18:31:00,1900-01-01 18:28:27,480.0,607.0,,153.0
38520,38520,1389631,2020-10-22,39,Outbound,49144824.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 18:44:00,1900-01-01 18:41:43,360.0,359.0,,137.0
38566,38566,1389677,2020-10-22,39,Outbound,49144905.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 19:31:00,1900-01-01 19:35:45,600.0,739.0,,285.0
39520,39520,1463180,2020-10-23,39,Inbound,49158582.0,10642,fhill,1.0,Startpoint,Headway,1900-01-01 19:20:00,1900-01-01 19:19:52,600.0,546.0,,8.0
39566,39566,1463226,2020-10-23,39,Inbound,49158770.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 20:06:00,1900-01-01 20:02:35,600.0,398.0,,205.0
40520,40520,1464180,2020-10-23,39,Outbound,49158795.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 21:30:00,1900-01-01 21:26:32,720.0,727.0,,208.0
40566,40566,1464226,2020-10-23,39,Outbound,49158797.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 22:34:00,1900-01-01 22:33:29,660.0,640.0,,31.0
41520,41520,1524670,2020-10-24,39,Outbound,49168501.0,31365,heath,6.0,Midpoint,Headway,1900-01-01 08:20:00,1900-01-01 08:16:13,900.0,581.0,,227.0
41566,41566,1524716,2020-10-24,39,Outbound,49168503.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 09:35:00,1900-01-01 09:33:58,600.0,468.0,,62.0
42520,42520,1564742,2020-10-25,39,Outbound,49174839.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 07:46:00,1900-01-01 07:48:28,960.0,798.0,,148.0
42566,42566,1564788,2020-10-25,39,Outbound,49174841.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 09:09:00,1900-01-01 09:08:32,900.0,1104.0,,28.0
43520,43520,1620584,2020-10-26,39,Inbound,49187584.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 13:23:00,1900-01-01 13:20:14,720.0,708.0,,166.0
43566,43566,1620630,2020-10-26,39,Inbound,49187551.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 14:45:00,1900-01-01 14:35:57,720.0,371.0,,543.0
44520,44520,1621584,2020-10-26,39,Outbound,49187473.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 17:04:00,1900-01-01 16:58:25,600.0,138.0,,335.0
44566,44566,1621630,2020-10-26,39,Outbound,49187554.0,1939,jpctr,8.0,Midpoint,Headway,1900-01-01 18:02:00,1900-01-01 17:49:25,480.0,579.0,,755.0
45520,45520,1694305,2020-10-27,39,Inbound,49201224.0,65741,heath,4.0,Midpoint,Headway,1900-01-01 17:53:00,1900-01-01 17:49:14,480.0,653.0,,226.0
45566,45566,1694351,2020-10-27,39,Inbound,49201305.0,1128,jpctr,2.0,Midpoint,Headway,1900-01-01 18:26:00,1900-01-01 18:25:53,480.0,575.0,,7.0
46520,46520,1695305,2020-10-27,39,Outbound,49201422.0,41391,nuniv,3.0,Midpoint,Headway,1900-01-01 19:49:00,1900-01-01 19:48:54,660.0,386.0,,6.0
46566,46566,1695351,2020-10-27,39,Outbound,49201424.0,91391,hlong,4.0,Midpoint,Headway,1900-01-01 20:51:00,1900-01-01 20:50:12,720.0,797.0,,48.0
47520,47520,1769907,2020-10-28,39,Inbound,49215180.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 17:40:00,1900-01-01 17:30:32,480.0,532.0,,568.0
47566,47566,1769953,2020-10-28,39,Inbound,49215005.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 18:19:00,1900-01-01 18:09:17,480.0,1268.0,,583.0
48520,48520,1770907,2020-10-28,39,Outbound,49215186.0,1160,shunt,7.0,Midpoint,Headway,1900-01-01 18:38:00,1900-01-01 18:36:18,360.0,895.0,,102.0
48566,48566,1770953,2020-10-28,39,Outbound,49215097.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 19:26:00,1900-01-01 19:26:53,600.0,601.0,,53.0
49520,49520,1847668,2020-10-29,39,Inbound,49228953.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 16:27:00,1900-01-01 16:11:39,720.0,92.0,,921.0
49566,49566,1847714,2020-10-29,39,Inbound,49228881.0,175,copst,9.0,Midpoint,Headway,1900-01-01 17:19:00,1900-01-01 17:05:24,480.0,128.0,,816.0
50520,50520,1848668,2020-10-29,39,Outbound,49228831.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 15:26:00,1900-01-01 15:21:11,600.0,551.0,,289.0
50566,50566,1848714,2020-10-29,39,Outbound,49228913.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 16:20:00,1900-01-01 16:15:31,600.0,552.0,,269.0
51520,51520,1927887,2020-10-30,39,Inbound,49242510.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 16:39:00,1900-01-01 16:27:41,540.0,1116.0,,679.0
51566,51566,1927933,2020-10-30,39,Inbound,49242678.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 17:19:00,1900-01-01 17:08:52,480.0,327.0,,608.0
52520,52520,1928887,2020-10-30,39,Outbound,49242605.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 18:21:00,1900-01-01 18:23:23,480.0,483.0,,143.0
52566,52566,1928933,2020-10-30,39,Outbound,49242605.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 19:01:00,1900-01-01 18:55:47,420.0,541.0,,313.0
53520,53520,1994481,2020-10-31,39,Inbound,49252254.0,31317,hlong,6.0,Midpoint,Headway,1900-01-01 17:49:00,1900-01-01 17:47:22,600.0,1026.0,,98.0
53566,53566,1994527,2020-10-31,39,Inbound,49252386.0,23391,bbsta,10.0,Endpoint,Headway,1900-01-01 18:34:00,1900-01-01 18:33:31,600.0,1291.0,,29.0
54520,54520,1995481,2020-10-31,39,Outbound,49252259.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 21:10:00,1900-01-01 21:08:38,720.0,455.0,,82.0
54566,54566,1995527,2020-10-31,39,Outbound,49252320.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 22:18:00,1900-01-01 22:18:38,840.0,579.0,,38.0
55520,55520,2042772,2020-11-01,39,Outbound,49258642.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 12:17:00,1900-01-01 12:18:46,720.0,614.0,,106.0
55566,55566,2042818,2020-11-01,39,Outbound,49258632.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 13:38:00,1900-01-01 13:36:00,720.0,71.0,,120.0
56520,56520,2099802,2020-11-02,39,Inbound,49271261.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 18:45:00,1900-01-01 18:34:39,480.0,655.0,,621.0
56566,56566,2099848,2020-11-02,39,Inbound,49271393.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 20:45:00,1900-01-01 20:43:02,600.0,720.0,,118.0
57520,57520,2103483,2020-11-02,439,Outbound,49269203.0,6613,baspt,3.0,Endpoint,Schedule,1900-01-01 14:26:00,1900-01-01 14:27:36,,,,96.0
57566,57566,2171618,2020-11-03,39,Inbound,49284892.0,11389,hunbv,8.0,Midpoint,Headway,1900-01-01 05:50:00,1900-01-01 05:47:51,600.0,674.0,,129.0
58520,58520,2172572,2020-11-03,39,Outbound,49284893.0,10642,fhill,9.0,Endpoint,Headway,1900-01-01 06:28:00,1900-01-01 06:24:15,720.0,670.0,,225.0
58566,58566,2172618,2020-11-03,39,Outbound,49284895.0,1363,brghm,5.0,Midpoint,Headway,1900-01-01 07:30:00,1900-01-01 07:34:02,360.0,572.0,,242.0
59520,59520,2245635,2020-11-04,39,Inbound,49298639.0,81317,nuniv,7.0,Midpoint,Headway,1900-01-01 07:06:00,1900-01-01 07:04:07,480.0,448.0,,113.0
59566,59566,2245681,2020-11-04,39,Inbound,49298531.0,1317,brghm,5.0,Midpoint,Headway,1900-01-01 07:43:00,1900-01-01 07:36:00,480.0,768.0,,420.0
60520,60520,2246635,2020-11-04,39,Outbound,49298580.0,23391,bbsta,1.0,Startpoint,Headway,1900-01-01 06:59:00,1900-01-01 06:59:12,360.0,322.0,,12.0
60566,60566,2246681,2020-11-04,39,Outbound,49298646.0,11388,hunbv,2.0,Midpoint,Headway,1900-01-01 07:37:00,1900-01-01 07:36:27,480.0,730.0,,33.0
